timestamp,spot_id,wave_height_min,wave_height_max,swell_period,swell_height,swell_direction,power,wave_probability,raw,source
1788195600,5842041f4e65fad6a7708e1b,1.2,1.5,13,1.01543,214.2243,212.06463,100.0,"{""timestamp"": 1788195600, ""probability"": 100, ""utcOffset"": -7, ""surf"": {""min"": 1.2, ""max"": 1.5, ""plus"": false, ""humanRelation"": ""Chest to head"", ""raw"": {""min"": 1.24, ""max"": 1.48}, ""optimalScore"": 2}, ""power"": 212.06463, ""swells"": [{""height"": 1.01543, ""period"": 13, ""impact"": 0.5233, ""power"": 181.66934, ""direction"": 214.2243, ""directionMin"": 204.44672, ""optimalScore"": 1}, {""height"": 0.87707, ""period"": 7, ""impact"": 0.3535, ""power"": 27.90388, ""direction"": 278.04425, ""directionMin"": 267.94595999999996, ""optimalScore"": 0}, {""height"": 0.38517, ""period"": 8, ""impact"": 0.1233, ""power"": 2.49141, ""direction"": 180.539, ""directionMin"": 174.52185, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}]}",surfline
1788199200,5842041f4e65fad6a7708e1b,1.2,1.5,13,0.99827,214.49054,195.16958,100.0,"{""timestamp"": 1788199200, ""probability"": 100, ""utcOffset"": -7, ""surf"": {""min"": 1.2, ""max"": 1.5, ""plus"": false, ""humanRelation"": ""Chest to head"", ""raw"": {""min"": 1.26, ""max"": 1.51}, ""optimalScore"": 2}, ""power"": 195.16958, ""swells"": [{""height"": 0.99827, ""period"": 13, ""impact"": 0.5206, ""power"": 166.17812, ""direction"": 214.49054, ""directionMin"": 204.68908000000002, ""optimalScore"": 1}, {""height"": 0.85661, ""period"": 7, ""impact"": 0.354, ""power"": 26.47817, ""direction"": 278.13538, ""directionMin"": 267.997045, ""optimalScore"": 0}, {""height"": 0.38175, ""period"": 8, ""impact"": 0.1253, ""power"": 2.51329, ""direction"": 179.7522, ""directionMin"": 173.96013, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}]}",surfline
1788202800,5842041f4e65fad6a7708e1b,1.2,1.5,13,0.98448,214.92664,183.39122,100.0,"{""timestamp"": 1788202800, ""probability"": 100, ""utcOffset"": -7, ""surf"": {""min"": 1.2, ""max"": 1.5, ""plus"": false, ""humanRelation"": ""Chest to head"", ""raw"": {""min"": 1.29, ""max"": 1.54}, ""optimalScore"": 2}, ""power"": 183.39122, ""swells"": [{""height"": 0.98448, ""period"": 13, ""impact"": 0.517, ""power"": 155.29845, ""direction"": 214.92664, ""directionMin"": 205.094335, ""optimalScore"": 1}, {""height"": 0.8433, ""period"": 7, ""impact"": 0.3532, ""power"": 25.33395, ""direction"": 278.52783, ""directionMin"": 268.276605, ""optimalScore"": 0}, {""height"": 0.39228, ""period"": 8, ""impact"": 0.1299, ""power"": 2.75882, ""direction"": 180.37817, ""directionMin"": 174.42241, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}]}",surfline
1788206400,5842041f4e65fad6a7708e1b,1.2,1.5,13,1.00668,213.79181,194.50545,100.0,"{""timestamp"": 1788206400, ""probability"": 100, ""utcOffset"": -7, ""surf"": {""min"": 1.2, ""max"": 1.5, ""plus"": false, ""humanRelation"": ""Chest to head"", ""raw"": {""min"": 1.26, ""max"": 1.5}, ""optimalScore"": 2}, ""power"": 194.50545, ""swells"": [{""height"": 1.00668, ""period"": 13, ""impact"": 0.5411, ""power"": 168.43724, ""direction"": 213.79181, ""directionMin"": 203.78349, ""optimalScore"": 1}, {""height"": 0.83513, ""period"": 7, ""impact"": 0.3595, ""power"": 24.75548, ""direction"": 279.27875, ""directionMin"": 268.923045, ""optimalScore"": 0}, {""height"": 0.32033, ""period"": 8, ""impact"": 0.0994, ""power"": 1.31273, ""direction"": 174.99243, ""directionMin"": 169.77034, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}]}",surfline
1788210000,5842041f4e65fad6a7708e1b,1.2,1.5,12,0.98237,215.56158,179.59815,100.0,"{""timestamp"": 1788210000, ""probability"": 100, ""utcOffset"": -7, ""surf"": {""min"": 1.2, ""max"": 1.5, ""plus"": false, ""humanRelation"": ""Chest to head"", ""raw"": {""min"": 1.23, ""max"": 1.47}, ""optimalScore"": 2}, ""power"": 179.59815, ""swells"": [{""height"": 0.98237, ""period"": 12, ""impact"": 0.5219, ""power"": 154.13801, ""direction"": 215.56158, ""directionMin"": 205.531295, ""optimalScore"": 1}, {""height"": 0.81844, ""period"": 7, ""impact"": 0.3473, ""power"": 22.72938, ""direction"": 280.11475, ""directionMin"": 269.51168, ""optimalScore"": 0}, {""height"": 0.38841, ""period"": 8, ""impact"": 0.1308, ""power"": 2.73076, ""direction"": 178.80414, ""directionMin"": 173.14827499999998, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}]}",surfline
1788213600,5842041f4e65fad6a7708e1b,0.9,1.4,12,1.04711,210.51093,227.35664,100.0,"{""timestamp"": 1788213600, ""probability"": 100, ""utcOffset"": -7, ""surf"": {""min"": 0.9, ""max"": 1.4, ""plus"": false, ""humanRelation"": ""Waist to shoulder"", ""raw"": {""min"": 1.21, ""max"": 1.44}, ""optimalScore"": 2}, ""power"": 227.35664, ""swells"": [{""height"": 1.04711, ""period"": 12, ""impact"": 0.6063, ""power"": 202.57454, ""direction"": 210.51093, ""directionMin"": 199.074505, ""optimalScore"": 1}, {""height"": 0.80926, ""period"": 7, ""impact"": 0.3937, ""power"": 24.7821, ""direction"": 280.52148, ""directionMin"": 269.629565, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}]}",surfline
1788217200,5842041f4e65fad6a7708e1b,0.9,1.4,12,1.032,210.14136,219.13901,100.0,"{""timestamp"": 1788217200, ""probability"": 100, ""utcOffset"": -7, ""surf"": {""min"": 0.9, ""max"": 1.4, ""plus"": false, ""humanRelation"": ""Waist to shoulder"", ""raw"": {""min"": 1.18, ""max"": 1.41}, ""optimalScore"": 2}, ""power"": 219.13901, ""swells"": [{""height"": 1.032, ""period"": 12, ""impact"": 0.6063, ""power"": 195.34561, ""direction"": 210.14136, ""directionMin"": 198.70594, ""optimalScore"": 1}, {""height"": 0.80055, ""period"": 7, ""impact"": 0.3937, ""power"": 23.7934, ""direction"": 280.48621, ""directionMin"": 269.31081500000005, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}]}",surfline
1788220800,5842041f4e65fad6a7708e1b,0.9,1.4,12,0.90553,217.70361,148.00063,100.0,"{""timestamp"": 1788220800, ""probability"": 100, ""utcOffset"": -7, ""surf"": {""min"": 0.9, ""max"": 1.4, ""plus"": false, ""humanRelation"": ""Waist to shoulder"", ""raw"": {""min"": 1.15, ""max"": 1.38}, ""optimalScore"": 2}, ""power"": 148.00063, ""swells"": [{""height"": 0.90553, ""period"": 12, ""impact"": 0.5061, ""power"": 123.52634, ""direction"": 217.70361, ""directionMin"": 207.81097499999998, ""optimalScore"": 1}, {""height"": 0.77686, ""period"": 7, ""impact"": 0.3331, ""power"": 18.72504, ""direction"": 280.27618, ""directionMin"": 269.05945, ""optimalScore"": 0}, {""height"": 0.47126, ""period"": 9, ""impact"": 0.1608, ""power"": 5.74925, ""direction"": 181.96924, ""directionMin"": 175.82987500000002, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}]}",surfline
1788224400,5842041f4e65fad6a7708e1b,0.9,1.4,12,0.89129,217.76648,138.32682,100.0,"{""timestamp"": 1788224400, ""probability"": 100, ""utcOffset"": -7, ""surf"": {""min"": 0.9, ""max"": 1.4, ""plus"": false, ""humanRelation"": ""Waist to shoulder"", ""raw"": {""min"": 1.04, ""max"": 1.34}, ""optimalScore"": 2}, ""power"": 138.32682, ""swells"": [{""height"": 0.89129, ""period"": 12, ""impact"": 0.5067, ""power"": 115.57717, ""direction"": 217.76648, ""directionMin"": 207.938345, ""optimalScore"": 1}, {""height"": 0.75746, ""period"": 7, ""impact"": 0.3325, ""power"": 17.40822, ""direction"": 279.63202, ""directionMin"": 268.171985, ""optimalScore"": 0}, {""height"": 0.46382, ""period"": 9, ""impact"": 0.1608, ""power"": 5.34143, ""direction"": 180.34503, ""directionMin"": 174.39061, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}]}",surfline
1788228000,5842041f4e65fad6a7708e1b,0.9,1.4,11,0.88814,217.83972,123.466,100.0,"{""timestamp"": 1788228000, ""probability"": 100, ""utcOffset"": -7, ""surf"": {""min"": 0.9, ""max"": 1.4, ""plus"": false, ""humanRelation"": ""Waist to shoulder"", ""raw"": {""min"": 1.03, ""max"": 1.34}, ""optimalScore"": 2}, ""power"": 123.466, ""swells"": [{""height"": 0.88814, ""period"": 11, ""impact"": 0.5059, ""power"": 102.35918, ""direction"": 217.83972, ""directionMin"": 207.87195, ""optimalScore"": 0}, {""height"": 0.73614, ""period"": 7, ""impact"": 0.3338, ""power"": 16.24244, ""direction"": 279.62109, ""directionMin"": 268.01075, ""optimalScore"": 0}, {""height"": 0.447, ""period"": 9, ""impact"": 0.1602, ""power"": 4.86438, ""direction"": 178.19159, ""directionMin"": 172.887995, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}, {""height"": 0, ""period"": 0, ""impact"": 0, ""power"": 0, ""direction"": 0, ""directionMin"": 0, ""optimalScore"": 0}]}",surfline
